Timestamp,Source_IP,Packet_Count,Byte_Volume_KB,Failed_Logins,Is_Anomaly
2026-06-10 15:27:53,192.168.1.98,18,187.63298872840434,0.0,0
2026-06-10 08:51:39,192.168.1.214,17,155.76522034217624,0.0,0
2026-06-10 03:26:37,192.168.1.20,20,193.6840587465958,0.0,0
2026-06-10 19:34:23,192.168.1.3,15,121.4786357577175,0.0,0
2026-06-10 20:28:37,192.168.1.118,17,178.04917793964424,0.0,0
2026-06-10 23:11:00,192.168.1.26,15,132.7101172857981,0.0,0
2026-06-10 13:37:08,192.168.1.190,14,136.80515145336886,0.0,0
2026-06-10 07:35:04,192.168.1.68,16,162.7461128204179,0.0,0
2026-06-10 08:11:23,192.168.1.249,14,170.21466482908625,0.0,0
2026-06-10 15:44:59,192.168.1.184,22,154.81625970975853,0.0,0
2026-06-10 06:23:10,192.168.1.36,7,163.8638883175992,0.0,0
2026-06-10 22:50:03,192.168.1.8,21,132.3694701677512,1.0,0
2026-06-10 17:57:24,192.168.1.141,16,179.14724360299834,0.0,0
2026-06-10 08:04:52,192.168.1.97,18,188.86106667573026,0.0,0
2026-06-10 03:14:16,192.168.1.249,15,137.04933181881037,0.0,0
2026-06-10 11:23:54,192.168.1.100,16,145.90854804536892,0.0,0
2026-06-10 09:23:47,192.168.1.24,17,127.23543464846875,0.0,0
2026-06-10 04:28:41,192.168.1.172,18,83.38916815823056,0.0,0
2026-06-10 03:58:38,192.168.1.29,13,156.42639330098615,0.0,0
2026-06-10 15:42:12,192.168.1.191,13,146.0599813597408,0.0,0
2026-06-10 04:27:03,192.168.1.227,10,145.17624102466104,0.0,0
2026-06-10 09:35:18,192.168.1.73,16,121.93217171342027,0.0,0
2026-06-10 15:43:50,192.168.1.233,13,103.25443803281227,0.0,0
2026-06-10 09:24:45,192.168.1.75,12,195.34367658567663,0.0,0
2026-06-10 09:36:18,192.168.1.217,14,188.90186274291824,0.0,0
2026-06-10 12:49:29,192.168.1.33,18,121.7124907879153,0.0,0
2026-06-10 09:27:44,192.168.1.32,18,145.92518965871992,0.0,0
2026-06-10 02:34:07,192.168.1.113,8,202.21395717499652,0.0,0
2026-06-10 16:15:02,192.168.1.61,12,121.00121084941401,0.0,0
2026-06-10 07:23:33,192.168.1.152,19,188.39947536419976,0.0,0
2026-06-10 13:50:11,192.168.1.110,13,126.27770320435393,0.0,0
2026-06-10 12:31:06,192.168.1.93,13,137.50593337297468,0.0,0
2026-06-10 02:28:47,192.168.1.65,9,204.47682485677996,0.0,0
2026-06-10 03:43:23,192.168.1.89,18,156.21866154983175,0.0,0
2026-06-10 20:28:25,192.168.1.253,11,161.5613106492191,0.0,0
2026-06-10 12:18:47,192.168.1.248,17,201.13194363144697,0.0,0
2026-06-10 04:34:19,192.168.1.33,8,134.66921619454237,0.0,0
2026-06-10 04:57:30,192.168.1.220,21,145.35843961123902,0.0,0
2026-06-10 18:48:15,192.168.1.72,17,161.40845414407517,0.0,0
2026-06-10 02:39:47,192.168.1.131,16,210.9809718526428,0.0,0
2026-06-10 20:36:03,192.168.1.128,13,106.22930208513829,0.0,0
2026-06-10 08:15:39,192.168.1.73,12,147.81183326461684,0.0,0
2026-06-10 00:32:00,192.168.1.219,14,131.09985501360157,0.0,0
2026-06-10 10:45:24,192.168.1.159,14,106.77013164923996,0.0,0
2026-06-10 12:36:22,192.168.1.8,15,168.35405320696663,0.0,0
2026-06-10 10:03:32,192.168.1.47,14,132.96056593419343,0.0,0
2026-06-10 02:05:33,192.168.1.183,15,72.43289654034088,0.0,0
2026-06-10 16:43:00,192.168.1.168,12,122.59930311748353,0.0,0
2026-06-10 12:00:09,192.168.1.238,15,152.18504871610017,0.0,0
2026-06-10 08:03:53,192.168.1.112,10,154.57942013551605,0.0,0
2026-06-10 23:02:28,192.168.1.45,17,180.754098535675,0.0,0
2026-06-10 23:25:07,192.168.1.211,16,140.2096211018085,0.0,0
2026-06-10 00:14:00,192.168.1.194,13,162.39541929388056,0.0,0
2026-06-10 01:50:29,192.168.1.68,13,122.29809408022379,0.0,0
2026-06-10 13:50:11,192.168.1.126,10,157.6938963482092,0.0,0
2026-06-10 02:12:13,192.168.1.147,11,93.21075005912971,0.0,0
2026-06-10 01:14:54,192.168.1.157,19,133.42182251059637,0.0,0
2026-06-10 09:26:52,192.168.1.2,18,175.30735078439463,0.0,0
2026-06-10 07:46:01,192.168.1.92,17,180.77075368107722,0.0,0
2026-06-10 03:41:21,192.168.1.244,15,161.82365581424548,0.0,0
2026-06-10 08:40:13,192.168.1.196,18,119.64664873777993,0.0,0
2026-06-10 08:06:05,192.168.1.137,16,143.28288408573943,0.0,0
2026-06-10 17:22:19,192.168.1.188,13,155.02578458793352,0.0,0
2026-06-10 17:48:26,192.168.1.63,6,137.36329845472628,0.0,0
2026-06-10 21:11:12,192.168.1.32,23,162.24160050897626,0.0,0
2026-06-10 09:26:56,192.168.1.3,7,206.140394654175,0.0,0
2026-06-10 20:16:22,192.168.1.169,19,129.10312766566062,0.0,0
2026-06-10 10:59:20,192.168.1.106,22,151.6785471605576,0.0,0
2026-06-10 00:20:42,192.168.1.76,20,214.0994370716812,0.0,0
2026-06-10 02:12:53,192.168.1.27,19,169.96526837058485,0.0,0
2026-06-10 23:13:20,192.168.1.170,13,157.76486495030642,0.0,0
2026-06-10 12:07:22,192.168.1.90,20,126.88736245959659,0.0,0
2026-06-10 20:15:36,192.168.1.148,11,143.7270335676058,0.0,0
2026-06-10 06:12:49,192.168.1.227,9,148.27147869724533,0.0,0
2026-06-10 03:54:40,192.168.1.111,16,148.61815436192612,0.0,0
2026-06-10 19:33:54,192.168.1.142,18,185.28919744358893,0.0,0
2026-06-10 02:05:31,192.168.1.155,14,168.29824309849207,0.0,0
2026-06-10 14:35:28,192.168.1.192,14,116.696816302407,0.0,0
2026-06-10 19:51:06,192.168.1.83,8,165.31027135569317,0.0,0
2026-06-10 18:46:00,192.168.1.244,12,204.14978628674163,0.0,0
2026-06-10 12:26:54,192.168.1.93,15,143.27890201497874,0.0,0
2026-06-10 02:10:12,192.168.1.35,19,166.4807900477925,0.0,0
2026-06-10 20:06:14,192.168.1.122,20,107.61754235699375,0.0,0
2026-06-10 03:10:42,192.168.1.172,19,182.267600852712,0.0,0
2026-06-10 05:55:52,192.168.1.36,20,150.10378364326746,0.0,0
2026-06-10 00:40:26,192.168.1.118,19,179.83144298161744,0.0,0
2026-06-10 09:58:49,192.168.1.103,15,155.3596749054904,0.0,0
2026-06-10 18:36:01,192.168.1.227,13,182.29143094770873,0.0,0
2026-06-10 13:25:02,192.168.1.81,13,183.1030853931666,0.0,0
2026-06-10 21:00:29,192.168.1.46,13,193.6152346864917,0.0,0
2026-06-10 20:38:48,192.168.1.217,10,115.76902235111625,0.0,0
2026-06-10 21:11:52,192.168.1.41,10,167.12238610516778,0.0,0
2026-06-10 08:17:43,192.168.1.183,12,91.39484695824466,0.0,0
2026-06-10 14:28:36,192.168.1.230,23,147.61486038648985,0.0,0
2026-06-10 22:25:19,192.168.1.246,15,132.03549520004177,0.0,0
2026-06-10 05:26:25,192.168.1.15,15,161.74050409489783,0.0,0
2026-06-10 16:26:29,192.168.1.195,15,219.72006154112893,0.0,0
2026-06-10 09:47:42,192.168.1.26,22,135.03521717227738,0.0,0
2026-06-10 03:12:43,192.168.1.153,17,210.10753333232208,0.0,0
2026-06-10 19:11:32,192.168.1.119,22,157.37840272792744,0.0,0
2026-06-10 03:51:58,192.168.1.27,12,125.14110001652055,0.0,0
2026-06-10 12:44:53,192.168.1.73,21,148.04418390229696,0.0,0
2026-06-10 14:54:24,192.168.1.140,8,183.00061706168955,0.0,0
2026-06-10 14:50:41,192.168.1.20,14,192.34789692909624,0.0,0
2026-06-10 16:19:33,192.168.1.4,11,156.85835973197646,0.0,0
2026-06-10 12:12:34,192.168.1.196,13,159.37113472289448,0.0,0
2026-06-10 06:13:32,192.168.1.10,15,167.64151344351168,0.0,0
2026-06-10 03:07:34,192.168.1.80,14,196.9191997232004,0.0,0
2026-06-10 18:57:24,192.168.1.32,14,168.95401984160233,0.0,0
2026-06-10 03:21:16,10.0.5.18,7,22.9537435595332,26.0,1
2026-06-10 17:40:00,192.168.1.217,10,139.49882014764174,0.0,0
2026-06-10 15:01:33,192.168.1.22,11,153.0413597715819,0.0,0
2026-06-10 18:28:57,192.168.1.237,12,112.66488748961505,0.0,0
2026-06-10 20:20:25,192.168.1.20,13,215.75178641791172,0.0,0
2026-06-10 16:33:58,192.168.1.15,20,156.1893190750254,0.0,0
2026-06-10 18:02:27,192.168.1.4,15,143.82832690155882,0.0,0
2026-06-10 15:23:01,192.168.1.108,13,143.81399117710367,0.0,0
2026-06-10 09:25:33,192.168.1.109,15,118.32147926381776,0.0,0
2026-06-10 12:50:33,192.168.1.251,19,98.52249831411629,0.0,0
2026-06-10 22:35:26,192.168.1.49,16,120.18711081029302,0.0,0
2026-06-10 21:54:00,192.168.1.23,14,156.8195384200158,0.0,0
2026-06-10 22:45:29,192.168.1.166,19,154.78431562511972,0.0,0
2026-06-10 21:18:13,192.168.1.108,16,184.61885272386448,0.0,0
2026-06-10 21:04:28,192.168.1.56,8,137.79088424683076,0.0,0
2026-06-10 06:45:35,192.168.1.151,13,144.01886415810503,0.0,0
2026-06-10 09:12:10,192.168.1.144,19,99.48096454121233,0.0,0
2026-06-10 06:32:05,192.168.1.139,14,135.77462716855212,0.0,0
2026-06-10 03:06:13,192.168.1.100,14,134.89573144870516,0.0,0
2026-06-10 14:33:13,192.168.1.165,16,170.87337787581714,0.0,0
2026-06-10 00:04:42,192.168.1.197,16,174.96448628132296,0.0,0
2026-06-10 23:35:25,192.168.1.61,18,143.71955238801218,0.0,0
2026-06-10 07:25:37,192.168.1.220,10,150.53982537122596,0.0,0
2026-06-10 13:40:30,192.168.1.6,21,147.86924550022948,0.0,0
2026-06-10 10:09:18,192.168.1.117,17,92.18831987920282,0.0,0
2026-06-10 05:40:47,192.168.1.250,13,108.97632515634625,1.0,0
2026-06-10 11:34:22,192.168.1.205,9,196.5468490765421,0.0,0
2026-06-10 15:15:43,192.168.1.50,13,136.05069915589007,0.0,0
2026-06-10 17:21:55,192.168.1.96,13,227.12341794875266,0.0,0
2026-06-10 18:38:07,192.168.1.173,13,144.81207487564532,0.0,0
2026-06-10 18:34:57,192.168.1.86,12,108.8274982605026,0.0,0
2026-06-10 01:59:54,192.168.1.182,18,189.34397788895296,0.0,0
2026-06-10 08:00:07,192.168.1.213,15,177.6197824486594,0.0,0
2026-06-10 05:23:05,192.168.1.217,7,126.66019966275307,0.0,0
2026-06-10 21:44:51,192.168.1.201,12,185.7653830235708,0.0,0
2026-06-10 12:20:25,192.168.1.248,14,191.6552259189147,0.0,0
2026-06-10 23:12:04,192.168.1.91,25,160.10213128726633,0.0,0
2026-06-10 10:23:50,192.168.1.121,16,157.3861161304301,0.0,0
2026-06-10 14:00:48,192.168.1.149,11,235.68562291844793,0.0,0
2026-06-10 04:21:36,192.168.1.79,11,163.83085045603005,0.0,0
2026-06-10 18:53:40,10.0.5.48,1006,7866.046501242347,0.0,1
2026-06-10 17:20:43,192.168.1.219,13,117.54431857663724,1.0,0
2026-06-10 02:00:13,192.168.1.205,10,158.42495330050676,0.0,0
2026-06-10 17:01:09,192.168.1.199,17,120.43864291308745,0.0,0
2026-06-10 03:42:09,192.168.1.42,17,129.2578347380184,0.0,0
2026-06-10 00:50:09,192.168.1.9,14,156.67122949234584,0.0,0
2026-06-10 18:53:16,192.168.1.175,18,168.50970425101087,0.0,0
2026-06-10 08:42:42,192.168.1.201,15,115.59941673561525,0.0,0
2026-06-10 03:36:27,192.168.1.243,13,166.8061159936126,0.0,0
2026-06-10 18:45:34,192.168.1.138,17,163.93203459399737,0.0,0
2026-06-10 20:21:49,192.168.1.125,16,136.94085040154798,0.0,0
2026-06-10 17:33:52,192.168.1.43,15,115.65332644266432,0.0,0
2026-06-10 22:33:07,192.168.1.145,14,149.92006281489822,0.0,0
2026-06-10 23:38:10,192.168.1.204,18,132.88075871699678,0.0,0
2026-06-10 07:45:16,10.0.5.41,1321,7960.526073208079,0.0,1
2026-06-10 00:23:01,192.168.1.161,17,91.29035897606857,0.0,0
2026-06-10 17:10:16,192.168.1.141,12,156.3265595354113,0.0,0
2026-06-10 17:28:14,192.168.1.184,14,122.28205627823102,0.0,0
2026-06-10 23:37:04,192.168.1.134,14,115.24237123533801,0.0,0
2026-06-10 17:34:38,192.168.1.94,18,192.6562415372334,0.0,0
2026-06-10 13:50:12,192.168.1.33,10,185.36422628187933,0.0,0
2026-06-10 00:39:56,192.168.1.142,16,145.8219497084536,0.0,0
2026-06-10 19:01:09,192.168.1.119,15,141.51252592199987,0.0,0
2026-06-10 19:59:26,192.168.1.144,14,155.65527489092364,0.0,0
2026-06-10 09:02:36,192.168.1.228,20,80.01986421855305,0.0,0
2026-06-10 12:26:09,192.168.1.222,15,98.31347976372496,0.0,0
2026-06-10 16:55:20,192.168.1.210,16,170.42245028240848,0.0,0
2026-06-10 09:16:17,192.168.1.74,11,168.8220118050552,0.0,0
2026-06-10 23:08:28,192.168.1.50,13,90.47169078243233,0.0,0
2026-06-10 14:53:45,192.168.1.184,12,135.70061542630734,0.0,0
2026-06-10 03:22:55,192.168.1.154,13,139.2058865657802,0.0,0
2026-06-10 04:12:53,192.168.1.229,17,151.06288223066218,0.0,0
2026-06-10 23:47:37,192.168.1.89,15,151.50761417553434,0.0,0
2026-06-10 14:25:52,192.168.1.222,17,88.39202295998379,0.0,0
2026-06-10 23:38:39,192.168.1.15,11,146.18635837426018,0.0,0
2026-06-10 18:51:03,192.168.1.53,7,175.52412574114743,0.0,0
2026-06-10 14:27:37,192.168.1.62,6,110.94869357933811,0.0,0
2026-06-10 11:10:32,192.168.1.16,15,112.96474430200549,0.0,0
2026-06-10 18:02:05,192.168.1.218,8,122.9768608684502,0.0,0
2026-06-10 03:51:59,192.168.1.12,11,150.32056809094922,0.0,0
2026-06-10 03:43:23,192.168.1.205,10,149.73784540843764,0.0,0
2026-06-10 14:06:12,192.168.1.39,12,144.03925021257996,0.0,0
2026-06-10 04:44:25,192.168.1.151,18,102.17276117002368,0.0,0
2026-06-10 15:02:11,192.168.1.51,19,177.3797494105509,0.0,0
2026-06-10 23:45:01,192.168.1.35,17,197.20363827844463,0.0,0
2026-06-10 03:37:30,192.168.1.141,20,183.3372434332693,0.0,0
2026-06-10 20:04:15,192.168.1.242,18,152.85831505771824,0.0,0
2026-06-10 13:50:41,192.168.1.228,20,172.01320275467526,0.0,0
2026-06-10 02:57:35,192.168.1.145,21,109.95059896166133,0.0,0
2026-06-10 00:35:03,192.168.1.180,15,160.8242481661666,0.0,0
2026-06-10 11:16:23,192.168.1.146,13,143.86781570843618,0.0,0
2026-06-10 00:14:37,192.168.1.76,18,104.81242178120958,0.0,0
2026-06-10 10:11:14,192.168.1.64,16,178.93254834417914,0.0,0
2026-06-10 05:55:01,192.168.1.90,21,186.08989261836393,0.0,0
2026-06-10 02:26:07,192.168.1.188,21,151.4193946359529,0.0,0
2026-06-10 14:42:29,192.168.1.17,9,168.23235418920288,0.0,0
2026-06-10 23:44:41,192.168.1.55,10,133.5292692096015,0.0,0
2026-06-10 16:22:09,192.168.1.201,16,193.00692035337377,0.0,0
2026-06-10 20:57:12,192.168.1.175,11,146.43733617728563,0.0,0
2026-06-10 11:46:46,192.168.1.252,11,131.77130030794984,0.0,0
2026-06-10 01:13:54,192.168.1.148,14,133.3318606455777,0.0,0
2026-06-10 06:13:14,192.168.1.39,17,82.29313762049293,0.0,0
2026-06-10 18:42:39,192.168.1.83,11,154.59655468244088,0.0,0
2026-06-10 03:45:15,192.168.1.230,13,186.6002328649487,0.0,0
2026-06-10 17:01:53,192.168.1.68,17,140.6732286179596,0.0,0
2026-06-10 07:47:04,192.168.1.92,13,231.59154855934779,0.0,0
2026-06-10 17:33:47,192.168.1.60,12,185.3239151828341,0.0,0
2026-06-10 07:50:25,192.168.1.39,17,166.3328965293289,0.0,0
2026-06-10 22:03:29,192.168.1.65,10,229.13157875938683,0.0,0
2026-06-10 01:25:05,192.168.1.89,10,138.8363694139698,0.0,0
2026-06-10 01:47:51,192.168.1.3,12,135.16542362433725,1.0,0
2026-06-10 10:07:25,192.168.1.175,20,156.6297023384938,0.0,0
2026-06-10 03:00:46,192.168.1.120,12,137.46977904051167,0.0,0
2026-06-10 04:40:35,192.168.1.107,27,160.2907513209688,0.0,0
2026-06-10 13:16:19,192.168.1.220,17,155.1613565198442,0.0,0
2026-06-10 15:07:40,192.168.1.116,17,117.36405589130487,0.0,0
2026-06-10 10:01:00,192.168.1.18,12,158.0845438056372,0.0,0
2026-06-10 07:15:05,192.168.1.148,17,138.46896167903822,0.0,0
2026-06-10 05:01:13,192.168.1.62,17,157.88492055999518,0.0,0
2026-06-10 21:09:33,192.168.1.219,18,194.73349271567616,0.0,0
2026-06-10 01:39:32,192.168.1.106,10,174.76553535789054,0.0,0
2026-06-10 10:13:04,192.168.1.91,14,137.85657789458347,0.0,0
2026-06-10 13:34:07,192.168.1.33,20,191.95656100624956,0.0,0
2026-06-10 01:26:07,192.168.1.44,17,162.60279306060622,0.0,0
2026-06-10 06:17:36,192.168.1.110,20,159.3746882811286,0.0,0
